csv_number,num_players,start_number,end_number,date,num_teama,num_teamb,teama_players,teamb_players,venue
1153846,22,39343,39364,2019-02-20,11,11,"['MJ Guptill', 'C Munro', 'HM Nicholls', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'TG Southee', 'LH Ferguson', 'TA Boult']","['Tamim Iqbal', 'Liton Das', 'Soumya Sarkar', 'Mushfiqur Rahim', 'Mahmudullah', 'Sabbir Rahman', 'Mohammad Saifuddin', 'Mashrafe Mortaza', 'Mehedi Hasan Miraz', 'Rubel Hossain', 'Mustafizur Rahman']",University Oval
1154649,22,39365,39386,2018-08-30,11,11,"['Ashfaq Ahmed', 'Chirag Suri', 'Rohan Mustafa', 'Rameez Shahzad', 'Shaiman Anwar', 'Muhammad Usman', 'Adnan Mufti', 'Abdul Shakoor', 'Mohammad Naveed', 'Ahmed Raza', 'Amir Hayat']","['G Malla', 'SP Khakurel', 'P Khadka', 'Sagar Pun', 'DS Airee', 'Aarif Sheikh', 'Karan KC', 'RK Paudel', 'Sompal Kami', 'B Regmi', 'S Lamichhane']",Kinrara Academy Oval
1157378,22,39387,39408,2018-11-07,11,11,"['GH Worker', 'C Munro', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'HM Nicholls', 'C de Grandhomme', 'TG Southee', 'IS Sodhi', 'LH Ferguson', 'TA Boult']","['Imam-ul-Haq', 'Fakhar Zaman', 'Babar Azam', 'Mohammad Hafeez', 'Shoaib Malik', 'Sarfraz Ahmed', 'Shadab Khan', 'Imad Wasim', 'Hasan Ali', 'Shaheen Shah Afridi', 'Junaid Khan']",Sheikh Zayed Stadium
1157379,22,39409,39430,2018-11-09,11,11,"['GH Worker', 'C Munro', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'HM Nicholls', 'C de Grandhomme', 'TG Southee', 'IS Sodhi', 'TA Boult', 'LH Ferguson']","['Imam-ul-Haq', 'Fakhar Zaman', 'Babar Azam', 'Mohammad Hafeez', 'Shoaib Malik', 'Sarfraz Ahmed', 'Shadab Khan', 'Faheem Ashraf', 'Imad Wasim', 'Hasan Ali', 'Shaheen Shah Afridi']",Sheikh Zayed Stadium
1157380,22,39431,39452,2018-11-11,11,11,"['Fakhar Zaman', 'Mohammad Hafeez', 'Babar Azam', 'Haris Sohail', 'Shoaib Malik', 'Asif Ali', 'Faheem Ashraf', 'Hasan Ali', 'Sarfraz Ahmed', 'Shadab Khan', 'Shaheen Shah Afridi']","['GH Worker', 'C Munro', 'HM Nicholls', 'LRPL Taylor', 'TWM Latham', 'BJ Watling', 'C de Grandhomme', 'IS Sodhi', 'MJ Henry', 'LH Ferguson', 'TA Boult']",Dubai International Cricket Stadium
1157754,22,39453,39474,2018-10-21,11,11,"['KOA Powell', 'C Hemraj', 'SD Hope', 'MN Samuels', 'SO Hetmyer', 'R Powell', 'JO Holder', 'AR Nurse', 'D Bishoo', 'KAJ Roach', 'O Thomas']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'RR Pant', 'MS Dhoni', 'RA Jadeja', 'YS Chahal', 'UT Yadav', 'Mohammed Shami', 'KK Ahmed']",Barsapara Cricket Stadium
1157755,22,39475,39496,2018-10-24,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'MS Dhoni', 'RR Pant', 'RA Jadeja', 'Mohammed Shami', 'YS Chahal', 'UT Yadav', 'Kuldeep Yadav']","['KOA Powell', 'C Hemraj', 'SD Hope', 'MN Samuels', 'SO Hetmyer', 'R Powell', 'JO Holder', 'AR Nurse', 'KAJ Roach', 'D Bishoo', 'OC McCoy']",Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1157756,22,39497,39518,2018-10-27,11,11,"['KOA Powell', 'C Hemraj', 'SD Hope', 'MN Samuels', 'SO Hetmyer', 'R Powell', 'JO Holder', 'FA Allen', 'AR Nurse', 'KAJ Roach', 'OC McCoy']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'RR Pant', 'MS Dhoni', 'B Kumar', 'Kuldeep Yadav', 'YS Chahal', 'KK Ahmed', 'JJ Bumrah']",Maharashtra Cricket Association Stadium
1157757,22,39519,39540,2018-10-29,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'MS Dhoni', 'KM Jadhav', 'RA Jadeja', 'B Kumar', 'Kuldeep Yadav', 'KK Ahmed', 'JJ Bumrah']","['C Hemraj', 'KOA Powell', 'SD Hope', 'MN Samuels', 'SO Hetmyer', 'R Powell', 'JO Holder', 'FA Allen', 'AR Nurse', 'KMA Paul', 'KAJ Roach']",Brabourne Stadium
1157758,22,39541,39562,2018-11-01,11,11,"['KOA Powell', 'R Powell', 'SD Hope', 'MN Samuels', 'SO Hetmyer', 'JO Holder', 'FA Allen', 'KMA Paul', 'D Bishoo', 'KAJ Roach', 'O Thomas']","['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'B Kumar', 'Kuldeep Yadav', 'KK Ahmed', 'JJ Bumrah']",Greenfield International Stadium
1158066,22,39563,39584,2019-02-20,11,11,"['CH Gayle', 'JD Campbell', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'DM Bravo', 'JO Holder', 'CR Brathwaite', 'AR Nurse', 'D Bishoo', 'O Thomas']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'CR Woakes', 'LE Plunkett', 'AU Rashid', 'MA Wood']","Kensington Oval, Barbados"
1158067,22,39585,39606,2019-02-22,11,11,"['CH Gayle', 'JD Campbell', 'SD Hope', 'DM Bravo', 'SO Hetmyer', 'JO Holder', 'CR Brathwaite', 'AR Nurse', 'D Bishoo', 'SS Cottrell', 'O Thomas']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'TK Curran', 'AU Rashid', 'LE Plunkett', 'MA Wood']","Kensington Oval, Barbados"
1158069,22,39607,39628,2019-02-27,11,11,"['CH Gayle', 'JD Campbell', 'SD Hope', 'DM Bravo', 'SO Hetmyer', 'JO Holder', 'CR Brathwaite', 'AR Nurse', 'D Bishoo', 'SS Cottrell', 'O Thomas']","['JM Bairstow', 'AD Hales', 'JE Root', 'EJG Morgan', 'JC Buttler', 'BA Stokes', 'MM Ali', 'CR Woakes', 'AU Rashid', 'LE Plunkett', 'MA Wood']","National Cricket Stadium, Grenada"
1158070,22,39629,39650,2019-03-02,11,11,"['CH Gayle', 'JD Campbell', 'SD Hope', 'DM Bravo', 'SO Hetmyer', 'JO Holder', 'CR Brathwaite', 'AR Nurse', 'D Bishoo', 'SS Cottrell', 'O Thomas']","['JM Bairstow', 'AD Hales', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'CR Woakes', 'TK Curran', 'AU Rashid', 'MA Wood']","Darren Sammy National Cricket Stadium, St Lucia"
1161014,22,39651,39672,2019-05-03,11,11,"['WTS Porterfield', 'PR Stirling', 'A Balbirnie', 'L Tucker', ""KJ O'Brien"", 'GC Wilson', 'GH Dockrell', 'MR Adair', 'TJ Murtagh', 'J Little', 'WB Rankin']","['JM Vince', 'DJ Malan', 'JE Root', 'EJG Morgan', 'JL Denly', 'BT Foakes', 'DJ Willey', 'TK Curran', 'AU Rashid', 'LE Plunkett', 'JC Archer']","The Village, Malahide"
1168242,22,39673,39694,2019-03-02,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'MS Dhoni', 'KM Jadhav', 'V Shankar', 'RA Jadeja', 'Kuldeep Yadav', 'Mohammed Shami', 'JJ Bumrah']","['UT Khawaja', 'AJ Finch', 'MP Stoinis', 'PSP Handscomb', 'GJ Maxwell', 'AJ Turner', 'AT Carey', 'NM Coulter-Nile', 'PJ Cummins', 'JP Behrendorff', 'A Zampa']","Rajiv Gandhi International Stadium, Uppal"
1168243,22,39695,39716,2019-03-05,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'AT Rayudu', 'V Shankar', 'KM Jadhav', 'MS Dhoni', 'RA Jadeja', 'Kuldeep Yadav', 'Mohammed Shami', 'JJ Bumrah']","['AJ Finch', 'UT Khawaja', 'SE Marsh', 'PSP Handscomb', 'GJ Maxwell', 'MP Stoinis', 'AT Carey', 'NM Coulter-Nile', 'PJ Cummins', 'NM Lyon', 'A Zampa']","Vidarbha Cricket Association Stadium, Jamtha"
1168244,22,39717,39738,2019-03-08,11,11,"['S Dhawan', 'RG Sharma', 'V Kohli', 'AT Rayudu', 'MS Dhoni', 'KM Jadhav', 'V Shankar', 'RA Jadeja', 'Kuldeep Yadav', 'Mohammed Shami', 'JJ Bumrah']","['AJ Finch', 'UT Khawaja', 'GJ Maxwell', 'SE Marsh', 'MP Stoinis', 'PSP Handscomb', 'AT Carey', 'JA Richardson', 'PJ Cummins', 'NM Lyon', 'A Zampa']",JSCA International Stadium Complex
1168245,22,39739,39760,2019-03-10,11,11,"['RG Sharma', 'S Dhawan', 'KL Rahul', 'V Kohli', 'RR Pant', 'KM Jadhav', 'V Shankar', 'B Kumar', 'Kuldeep Yadav', 'YS Chahal', 'JJ Bumrah']","['AJ Finch', 'UT Khawaja', 'SE Marsh', 'PSP Handscomb', 'GJ Maxwell', 'AJ Turner', 'AT Carey', 'JA Richardson', 'PJ Cummins', 'JP Behrendorff', 'A Zampa']","Punjab Cricket Association IS Bindra Stadium, Mohali"
1168246,22,39761,39782,2019-03-13,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'RR Pant', 'V Shankar', 'KM Jadhav', 'RA Jadeja', 'B Kumar', 'Mohammed Shami', 'Kuldeep Yadav', 'JJ Bumrah']","['UT Khawaja', 'AJ Finch', 'PSP Handscomb', 'GJ Maxwell', 'MP Stoinis', 'AJ Turner', 'AT Carey', 'JA Richardson', 'PJ Cummins', 'NM Lyon', 'A Zampa']",Arun Jaitley Stadium
1168508,22,39783,39804,2019-05-05,11,11,"['WTS Porterfield', 'PR Stirling', 'A Balbirnie', 'L Tucker', ""KJ O'Brien"", 'GC Wilson', 'GH Dockrell', 'MR Adair', 'BJ McCarthy', 'TJ Murtagh', 'J Little']","['JD Campbell', 'SD Hope', 'DM Bravo', 'JO Holder', 'RL Chase', 'JL Carter', 'SW Ambris', 'AR Nurse', 'KAJ Roach', 'SS Cottrell', 'ST Gabriel']",Castle Avenue
1168509,22,39805,39826,2019-05-07,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Mohammad Mithun', 'Mahmudullah', 'Sabbir Rahman', 'Mohammad Saifuddin', 'Mashrafe Mortaza', 'Mehedi Hasan Miraz', 'Mustafizur Rahman']","['SD Hope', 'SW Ambris', 'DM Bravo', 'RL Chase', 'JL Carter', 'JO Holder', 'SO Dowrich', 'AR Nurse', 'KAJ Roach', 'SS Cottrell', 'ST Gabriel']",Castle Avenue
1168511,22,39827,39848,2019-05-11,11,11,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'MR Adair', 'GC Wilson', 'GH Dockrell', 'WB Rankin', 'TJ Murtagh', 'J Little']","['SD Hope', 'SW Ambris', 'DM Bravo', 'RL Chase', 'JL Carter', 'JO Holder', 'FA Allen', 'AR Nurse', 'KAJ Roach', 'SS Cottrell', 'ST Gabriel']","The Village, Malahide"
1168512,22,39849,39870,2019-05-13,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Mohammad Mithun', 'Mahmudullah', 'Sabbir Rahman', 'Abu Jayed', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Mustafizur Rahman']","['SD Hope', 'SW Ambris', 'DM Bravo', 'RL Chase', 'JL Carter', 'JO Holder', 'FA Allen', 'AR Nurse', 'RA Reifer', 'KAJ Roach', 'SS Cottrell']","The Village, Malahide"
1168513,22,39871,39892,2019-05-15,11,11,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'MR Adair', 'GC Wilson', 'GH Dockrell', 'BJ McCarthy', 'WB Rankin', 'J Little']","['Tamim Iqbal', 'Liton Das', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Mahmudullah', 'Mosaddek Hossain', 'Sabbir Rahman', 'Mashrafe Mortaza', 'Rubel Hossain', 'Abu Jayed', 'Mohammad Saifuddin']",Castle Avenue
1168514,22,39893,39914,2019-05-17,11,11,"['Tamim Iqbal', 'Soumya Sarkar', 'Sabbir Rahman', 'Mushfiqur Rahim', 'Mohammad Mithun', 'Mahmudullah', 'Mosaddek Hossain', 'Mohammad Saifuddin', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Mustafizur Rahman']","['SD Hope', 'SW Ambris', 'DM Bravo', 'RL Chase', 'JL Carter', 'JO Holder', 'FA Allen', 'AR Nurse', 'KAJ Roach', 'RA Reifer', 'ST Gabriel']","The Village, Malahide"
1168517,22,39915,39936,2019-07-01,11,11,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'TJ Murtagh', 'WB Rankin', 'AR McBrine']","['H Masakadza', 'TS Kamunhukamwe', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'PJ Moor', 'RP Burl', 'DT Tiripano', 'KM Jarvis', 'TL Chatara']","Bready Cricket Club, Magheramason"
1168518,22,39937,39958,2019-07-04,11,11,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'AR McBrine', 'TJ Murtagh', 'WB Rankin']","['H Masakadza', 'SF Mire', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'RP Burl', 'R Mutumbami', 'DT Tiripano', 'KM Jarvis', 'TL Chatara']","Civil Service Cricket Club, Stormont"
1168519,22,39959,39980,2019-07-07,11,11,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'AR McBrine', 'TJ Murtagh', 'WB Rankin']","['H Masakadza', 'RP Burl', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'SF Mire', 'R Mutumbami', 'KM Jarvis', 'CB Mpofu', 'TL Chatara']","Civil Service Cricket Club, Stormont"
1169332,22,39981,40002,2019-05-21,11,11,"['MH Cross', 'KJ Coetzer', 'CS MacLeod', 'CD Wallace', 'HG Munsey', 'MA Leask', 'TB Sole', 'SM Sharif', 'MRJ Watt', 'AC Evans', 'BTJ Wheal']","['WIA Fernando', 'FDM Karunaratne', 'BKG Mendis', 'NLTC Perera', 'AD Mathews', 'HDRL Thirimanne', 'DM de Silva', 'BMAJ Mendis', 'I Udana', 'RAS Lakmal', 'N Pradeep']","Grange Cricket Club, Raeburn Place"
1170454,22,40003,40024,2019-01-25,11,11,"['Ashfaq Ahmed', 'Chirag Suri', 'Ghulam Shabber', 'Shaiman Anwar', 'Muhammad Usman', 'Fahad Nawaz', 'Mohammad Boota', 'Amir Hayat', 'Imran Haider', 'Mohammad Naveed', 'Qadeer Ahmed']","['G Malla', 'B Bhandari', 'P Khadka', 'Sompal Kami', 'DS Airee', 'Aarif Sheikh', 'P Sarraf', 'Karan KC', 'B Regmi', 'S Lamichhane', 'LN Rajbanshi']",ICC Academy
1170455,22,40025,40046,2019-01-26,11,11,"['Ashfaq Ahmed', 'Chirag Suri', 'Ghulam Shabber', 'Shaiman Anwar', 'CP Rizwan', 'Muhammad Usman', 'Fahad Nawaz', 'Amir Hayat', 'Mohammad Naveed', 'Imran Haider', 'Zahoor Khan']","['G Malla', 'B Bhandari', 'P Khadka', 'DS Airee', 'P Sarraf', 'Aarif Sheikh', 'RK Paudel', 'Karan KC', 'Sompal Kami', 'S Lamichhane', 'LN Rajbanshi']",ICC Academy
1170456,22,40047,40068,2019-01-28,11,11,"['Ashfaq Ahmed', 'Chirag Suri', 'Ghulam Shabber', 'Muhammad Usman', 'CP Rizwan', 'Shaiman Anwar', 'Mohammad Boota', 'Mohammad Naveed', 'Amir Hayat', 'Qadeer Ahmed', 'Imran Haider']","['G Malla', 'B Bhandari', 'P Khadka', 'DS Airee', 'S Jora', 'RK Paudel', 'Aarif Sheikh', 'Sompal Kami', 'LN Rajbanshi', 'S Lamichhane', 'Karan KC']",ICC Academy
1174238,22,40069,40090,2019-03-22,11,11,"['UT Khawaja', 'AJ Finch', 'SE Marsh', 'PSP Handscomb', 'MP Stoinis', 'GJ Maxwell', 'AT Carey', 'NM Coulter-Nile', 'JA Richardson', 'NM Lyon', 'A Zampa']","['Imam-ul-Haq', 'Shan Masood', 'Haris Sohail', 'Umar Akmal', 'Shoaib Malik', 'Faheem Ashraf', 'Imad Wasim', 'Mohammad Rizwan', 'Mohammad Amir', 'Yasir Shah', 'Mohammad Abbas']",Sharjah Cricket Stadium
1174239,22,40091,40112,2019-03-24,11,11,"['UT Khawaja', 'AJ Finch', 'GJ Maxwell', 'SE Marsh', 'MP Stoinis', 'PSP Handscomb', 'AT Carey', 'NM Coulter-Nile', 'JA Richardson', 'NM Lyon', 'A Zampa']","['Imam-ul-Haq', 'Shan Masood', 'Haris Sohail', 'Mohammad Rizwan', 'Umar Akmal', 'Shoaib Malik', 'Faheem Ashraf', 'Imad Wasim', 'Yasir Shah', 'Mohammad Hasnain', 'Mohammad Abbas']",Sharjah Cricket Stadium
1174240,22,40113,40134,2019-03-27,11,11,"['UT Khawaja', 'AJ Finch', 'SE Marsh', 'PSP Handscomb', 'MP Stoinis', 'GJ Maxwell', 'AT Carey', 'PJ Cummins', 'NM Lyon', 'A Zampa', 'JP Behrendorff']","['Imam-ul-Haq', 'Shan Masood', 'Haris Sohail', 'Mohammad Rizwan', 'Shoaib Malik', 'Umar Akmal', 'Imad Wasim', 'Yasir Shah', 'Usman Shinwari', 'Junaid Khan', 'Mohammad Hasnain']",Sheikh Zayed Stadium
1174241,22,40135,40156,2019-03-29,11,11,"['AJ Finch', 'UT Khawaja', 'SE Marsh', 'PSP Handscomb', 'MP Stoinis', 'GJ Maxwell', 'AT Carey', 'NM Coulter-Nile', 'KW Richardson', 'NM Lyon', 'A Zampa']","['Shan Masood', 'Abid Ali', 'Haris Sohail', 'Mohammad Rizwan', 'Umar Akmal', 'Saad Ali', 'Imad Wasim', 'Yasir Shah', 'Usman Shinwari', 'Junaid Khan', 'Mohammad Hasnain']",Dubai International Cricket Stadium
1174242,22,40157,40178,2019-03-31,11,11,"['UT Khawaja', 'AJ Finch', 'SE Marsh', 'GJ Maxwell', 'MP Stoinis', 'PSP Handscomb', 'AT Carey', 'JP Behrendorff', 'KW Richardson', 'NM Lyon', 'A Zampa']","['Shan Masood', 'Abid Ali', 'Haris Sohail', 'Mohammad Rizwan', 'Umar Akmal', 'Saad Ali', 'Imad Wasim', 'Yasir Shah', 'Usman Shinwari', 'Junaid Khan', 'Mohammad Abbas']",Dubai International Cricket Stadium
1174844,22,40179,40200,2019-04-27,11,11,"['TP Ura', 'A Vala', 'CJA Amini', 'CA Soper', 'L Siaka', 'S Bau', 'N Vanua', 'SK Atai', 'K Doriga', 'D Ravu', 'N Pokana']","['XM Marshall', 'MD Patel', 'SR Taylor', 'Aaron Jones', 'JS Malhotra', 'HR Walsh', 'TK Patel', 'K Gore', 'Jasdeep Singh', 'SN Netravalkar', 'Ali Khan']",Affies Park
1174845,22,40201,40222,2019-04-27,11,11,"['SJ Baard', 'K Birkenstock', 'JP Kotze', 'MG Erasmus', 'CG Williams', 'JJ Smit', 'ZE Green', 'C Viljoen', 'JN Frylinck', 'HN Ya France', 'BM Scholtz']","['Khawar Ali', 'Jatinder Singh', 'Aqib Ilyas', 'Zeeshan Maqsood', 'Mohammad Nadeem', 'Suraj Kumar', 'Sandeep Goud', 'Khurram Nawaz', 'Fayyaz Butt', 'Kaleemullah', 'Bilal Khan']",Wanderers Cricket Ground
1179272,22,40223,40244,2019-04-10,11,11,"['SF Mire', 'RW Chakabva', 'CR Ervine', 'SC Williams', 'T Maruma', 'PJ Moor', 'Sikandar Raza', 'DT Tiripano', 'KM Jarvis', 'B Mavuta', 'TL Chatara']","['Ashfaq Ahmed', 'Rohan Mustafa', 'Ghulam Shabber', 'Chirag Suri', 'Shaiman Anwar', 'Muhammad Usman', 'Mohammad Boota', 'Imran Haider', 'Mohammad Naveed', 'Sultan Ahmed', 'Qadeer Ahmed']",Harare Sports Club
1179273,22,40245,40266,2019-04-12,11,11,"['SF Mire', 'RW Chakabva', 'CR Ervine', 'SC Williams', 'Sikandar Raza', 'PJ Moor', 'T Maruma', 'DT Tiripano', 'KM Jarvis', 'B Mavuta', 'TL Chatara']","['Ashfaq Ahmed', 'Rohan Mustafa', 'Ghulam Shabber', 'Muhammad Usman', 'Shaiman Anwar', 'Mohammad Naveed', 'Chirag Suri', 'CP Rizwan', 'Zahoor Khan', 'Imran Haider', 'Qadeer Ahmed']",Harare Sports Club
1179275,22,40267,40288,2019-04-16,11,11,"['BB Chari', 'RW Chakabva', 'CR Ervine', 'SC Williams', 'Sikandar Raza', 'PJ Moor', 'T Maruma', 'RP Burl', 'KM Jarvis', 'CB Mpofu', 'TL Chatara']","['Ashfaq Ahmed', 'Chirag Suri', 'Ghulam Shabber', 'CP Rizwan', 'Shaiman Anwar', 'Muhammad Usman', 'Rohan Mustafa', 'Imran Haider', 'Sultan Ahmed', 'Mohammad Naveed', 'Zahoor Khan']",Harare Sports Club
1183537,22,40289,40310,2020-03-13,11,11,"['DA Warner', 'AJ Finch', 'SPD Smith', 'DJM Short', 'M Labuschagne', 'MR Marsh', 'AT Carey', 'PJ Cummins', 'MA Starc', 'A Zampa', 'JR Hazlewood']","['MJ Guptill', 'HM Nicholls', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'IS Sodhi', 'LH Ferguson', 'TA Boult']",Sydney Cricket Ground
1185310,22,40311,40332,2020-02-04,11,11,"['Q de Kock', 'RR Hendricks', 'T Bavuma', 'HE van der Dussen', 'JT Smuts', 'DA Miller', 'AL Phehlukwayo', 'BE Hendricks', 'L Ngidi', 'L Sipamla', 'T Shamsi']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'JL Denly', 'T Banton', 'SM Curran', 'CR Woakes', 'TK Curran', 'CJ Jordan', 'MW Parkinson']",Newlands
1185311,22,40333,40354,2020-02-07,11,11,"['Q de Kock', 'RR Hendricks', 'T Bavuma', 'HE van der Dussen', 'JT Smuts', 'DA Miller', 'AL Phehlukwayo', 'BE Hendricks', 'BC Fortuin', 'L Sipamla', 'T Shamsi']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'JL Denly', 'T Banton', 'SM Curran', 'CR Woakes', 'TK Curran', 'CJ Jordan', 'MW Parkinson']",Kingsmead
1185312,22,40355,40376,2020-02-09,11,11,"['Q de Kock', 'RR Hendricks', 'T Bavuma', 'HE van der Dussen', 'JT Smuts', 'DA Miller', 'AL Phehlukwayo', 'BE Hendricks', 'L Sipamla', 'L Ngidi', 'T Shamsi']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'JL Denly', 'T Banton', 'MM Ali', 'TK Curran', 'AU Rashid', 'CJ Jordan', 'S Mahmood']",The Wanderers Stadium
1185319,22,40377,40398,2020-02-29,11,11,"['JN Malan', 'Q de Kock', 'T Bavuma', 'K Verreynne', 'H Klaasen', 'DA Miller', 'AL Phehlukwayo', 'KA Maharaj', 'A Nortje', 'L Ngidi', 'T Shamsi']","['DA Warner', 'AJ Finch', 'SPD Smith', 'M Labuschagne', 'MR Marsh', 'AT Carey', 'DJM Short', 'MA Starc', 'PJ Cummins', 'A Zampa', 'JR Hazlewood']",Boland Park
1185320,22,40399,40420,2020-03-04,11,11,"['JN Malan', 'Q de Kock', 'JT Smuts', 'K Verreynne', 'H Klaasen', 'DA Miller', 'AL Phehlukwayo', 'KA Maharaj', 'A Nortje', 'L Ngidi', 'T Shamsi']","['DA Warner', 'AJ Finch', 'SPD Smith', 'M Labuschagne', 'DJM Short', 'MR Marsh', 'AT Carey', 'AC Agar', 'PJ Cummins', 'MA Starc', 'A Zampa']",Mangaung Oval
1185321,22,40421,40442,2020-03-07,11,11,"['JN Malan', 'Q de Kock', 'JT Smuts', 'K Verreynne', 'H Klaasen', 'DA Miller', 'AL Phehlukwayo', 'KA Maharaj', 'A Nortje', 'L Sipamla', 'DM Dupavillon']","['DA Warner', 'AJ Finch', 'SPD Smith', 'M Labuschagne', 'DJM Short', 'MR Marsh', 'AT Carey', 'JA Richardson', 'KW Richardson', 'A Zampa', 'JR Hazlewood']",Senwes Park
1187021,22,40443,40464,2019-12-15,11,11,"['RG Sharma', 'KL Rahul', 'V Kohli', 'SS Iyer', 'RR Pant', 'KM Jadhav', 'RA Jadeja', 'S Dube', 'DL Chahar', 'Mohammed Shami', 'Kuldeep Yadav']","['SD Hope', 'SW Ambris', 'SO Hetmyer', 'N Pooran', 'RL Chase', 'KA Pollard', 'JO Holder', 'KMA Paul', 'HR Walsh', 'AS Joseph', 'SS Cottrell']","MA Chidambaram Stadium, Chepauk"
1187022,22,40465,40486,2019-12-18,11,11,"['RG Sharma', 'KL Rahul', 'V Kohli', 'SS Iyer', 'RR Pant', 'KM Jadhav', 'RA Jadeja', 'DL Chahar', 'Mohammed Shami', 'SN Thakur', 'Kuldeep Yadav']","['E Lewis', 'SD Hope', 'SO Hetmyer', 'RL Chase', 'N Pooran', 'KA Pollard', 'JO Holder', 'KMA Paul', 'AS Joseph', 'K Pierre', 'SS Cottrell']",Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1187023,22,40487,40508,2019-12-22,11,11,"['RG Sharma', 'KL Rahul', 'V Kohli', 'SS Iyer', 'RR Pant', 'KM Jadhav', 'RA Jadeja', 'SN Thakur', 'Mohammed Shami', 'Kuldeep Yadav', 'Navdeep Saini']","['E Lewis', 'SD Hope', 'RL Chase', 'SO Hetmyer', 'N Pooran', 'KA Pollard', 'JO Holder', 'KMA Paul', 'AS Joseph', 'K Pierre', 'SS Cottrell']",Barabati Stadium
1187027,22,40509,40530,2020-01-14,11,11,"['RG Sharma', 'S Dhawan', 'KL Rahul', 'V Kohli', 'SS Iyer', 'RR Pant', 'RA Jadeja', 'SN Thakur', 'Mohammed Shami', 'Kuldeep Yadav', 'JJ Bumrah']","['DA Warner', 'AJ Finch', 'M Labuschagne', 'SPD Smith', 'AT Carey', 'AJ Turner', 'AC Agar', 'PJ Cummins', 'MA Starc', 'KW Richardson', 'A Zampa']",Wankhede Stadium
1187028,22,40531,40552,2020-01-17,11,11,"['RG Sharma', 'S Dhawan', 'V Kohli', 'SS Iyer', 'KL Rahul', 'MK Pandey', 'RA Jadeja', 'Mohammed Shami', 'Kuldeep Yadav', 'Navdeep Saini', 'JJ Bumrah']","['DA Warner', 'AJ Finch', 'SPD Smith', 'M Labuschagne', 'AT Carey', 'AJ Turner', 'AC Agar', 'PJ Cummins', 'MA Starc', 'KW Richardson', 'A Zampa']",Saurashtra Cricket Association Stadium
